NAME,T,GENE,t0,t1
YGR014W,7,MSB2,-0.43,-0.4
YBL003C,7,HTA2,0.43,-0.41
YER111C,7,SWI4,-0.82,-0.75
YMR043W,7,MCM1,-0.29,-0.24
YKL113C,7,RAD27,-0.56,-0.64
YBL023C,7,MCM2,0.13,0.33
YJL157C,7,FAR1,-0.73,-0.25
YGL201C,7,MCM6,0.15,0.35
YNL145W,7,MFA2,-1.3,0.12
YPR159W,7,KRE6,,-0.3
YMR076C,7,PDS5,-0.1,-0.36
YFL026W,7,STE2,-0.77,-0.13
YNL068C,7,FKH2,0.36,0.15
YKL096W,7,CWP1,0.72,-0.15
YGL116W,7,CDC20,0.48,0.93
YGL021W,7,ALK1,0.95,0.95
YBR133C,7,HSL7,0.59,-0.17
YDR461W,7,MFA1,0.27,0.11
YPR075C,7,OPY2,-0.1,-0.17
YOR074C,7,CDC21,-0.74,-0.68
YGR143W,7,SKN1,-0.1,0.31
YDL055C,7,PSA1,0.11,-0.2
YLR274W,7,CDC46,-0.62,0.24
YDR507C,7,GIN4,-0.25,-0.48
YDL101C,7,DUN1,-0.02,0.17
YPR119W,7,CLB2,1.54,1.5
YKL185W,7,ASH1,-1.14,0.11
YBR009C,7,HHF1,0.41,-0.31
YJR092W,7,BUD4,0.62,0.75
YGR109C,7,CLB6,-0.77,-0.73
YNR044W,7,AGA1,-1.35,-1.26
YLR286C,7,CTS1,-2.17,-2.17
YOL012C,7,HTA3,0.38,0.04
YEL032W,7,MCM3,,0.2
YGL038C,7,OCH1,-0.36,-0.35
YGL032C,7,AGA2,-1.15,-0.92
YJL158C,7,CIS3,0.64,0.79
YGR099W,7,TEL2,-0.08,-0.05
YNL327W,7,EGT2,-1.46,-2.14
YLR300W,7,EXG1,-0.36,-0.8
YER001W,7,MNN1,-0.54,-1.08
YBL002W,7,HTB2,0.43,-0.32
YGR092W,7,DBF2,0.52,1.04
YNL289W,7,PCL1,-0.33,0.1
YDL127W,7,PCL2,-1.03,-0.83
YIL026C,8,IRR1,-0.11,-0.17
YKL096W,8,CWP1,-0.15,1.41
YIL131C,8,FKH1,0.27,-0.23
YBR133C,8,HSL7,-0.17,-0.2
YJL157C,8,FAR1,-0.25,0.85
YKL113C,8,RAD27,-0.64,-0.49
YBR083W,8,TEC1,-0.17,0.35
YIL050W,8,PCL7,0.31,-0.13
YIL123W,8,SIM1,0.46,-0.46
YJL194W,8,CDC6,-0.16,1.02
YJL187C,8,SWE1,-0.4,-0.68
YJR092W,8,BUD4,0.75,0.49
YKL185W,8,ASH1,0.11,2.09
YKL209C,8,STE6,0.19,0.4
YJL158C,8,CIS3,0.79,-0.01
YDL056W,8,MBP1,0.22,0.43
YPR120C,8,CLB5,-0.35,-0.33
YNL192W,8,CHS1,-1.3,0.62
YER095W,8,RAD51,-0.73,-0.47
YNL172W,8,APC1,0.22,0.03
YPR159W,8,KRE6,-0.3,-0.31
YER111C,8,SWI4,-0.75,0.07
YNL145W,8,MFA2,0.12,0.87
YFL026W,8,STE2,-0.13,0.26
YNL068C,8,FKH2,0.15,-0.02
YER070W,8,RNR1,-1.03,-0.55
YGL021W,8,ALK1,0.95,0.39
YMR307W,8,GAS1,0.01,-0.64
YDL101C,8,DUN1,0.17,-0.5
YDL003W,8,MCD1,-0.76,-0.88
YMR199W,8,CLN1,-1.11,-0.77
YGL038C,8,OCH1,-0.35,0.27
YMR078C,8,CTF18,-0.31,-0.44
YGL116W,8,CDC20,0.93,0.53
YMR076C,8,PDS5,-0.36,-0.32
YBL003C,8,HTA2,-0.41,-0.38
YGL201C,8,MCM6,0.35,-0.07
YDL127W,8,PCL2,-0.83,0.64
YBL002W,8,HTB2,-0.32,-0.77
YDL227C,8,HO,0.4,-0.2
YPR034W,8,ARP7,0.05,-0.23
YDR146C,8,SWI5,0.75,0.64
YPL256C,8,CLN2,-1.5,-1.07
YDR224C,8,HTB1,-0.13,-0.72
YAL040C,8,CLN3,0.53,0.68
YPL127C,8,HHO1,-0.17,-0.63
YDL179W,8,PCL9,-0.44,1.14
YNL289W,8,PCL1,0.1,-0.15
YDR225W,8,HTA1,-0.18,-0.82
YDR461W,8,MFA1,0.11,-1.02
YOR074C,8,CDC21,-0.68,-0.1
YDR507C,8,GIN4,-0.48,-0.25
YPR075C,8,OPY2,-0.17,-0.33
YNR044W,8,AGA1,-1.26,-0.99
YEL032W,8,MCM3,0.2,0.98
YNL327W,8,EGT2,-2.14,1.6
YER001W,8,MNN1,-1.08,-0.94
YPL116W,8,HOS3,-0.09,-0.1
YBL023C,8,MCM2,0.33,1.08
YGL032C,8,AGA2,-0.92,-0.36
YDL055C,8,PSA1,-0.2,-1.26
YGR109C,8,CLB6,-0.73,-0.15
YBR009C,8,HHF1,-0.31,-0.33
YLR274W,8,CDC46,0.24,0.72
YMR043W,8,MCM1,-0.24,0.16
YGR143W,8,SKN1,0.31,0.12
YPR119W,8,CLB2,1.5,0.92
YLR210W,8,CLB4,-0.11,-0.09
YLR286C,8,CTS1,-2.17,-1.75
YGR152C,8,RSR1,-0.51,-0.41
YHL028W,8,WSC4,0.17,0.04
YLR131C,8,ACE2,0.75,0.44
YHR061C,8,GIC1,-0.42,-0.35
YLR103C,8,CDC45,-0.46,-0.33
YHR152W,8,SPO12,0.69,0.29
YBR010W,8,HHT1,-0.4,-0.78
YLR079W,8,SIC1,-0.47,0.81
YLR182W,8,SWI6,-0.23,0.1
YGR099W,8,TEL2,-0.05,-0.1
YOL012C,8,HTA3,0.04,-0.42
YGR014W,8,MSB2,-0.4,-0.78
YGR041W,8,BUD9,-0.84,0.16
YML064C,8,TEM1,0.47,-0.08
YGR092W,8,DBF2,1.04,0.32
YLR300W,8,EXG1,-0.8,-0.62
YLR353W,8,BUD8,0.08,0.4
YNL068C,9,FKH2,-0.02,-0.28
YMR078C,9,CTF18,-0.44,0.34
YJL194W,9,CDC6,1.02,0.88
YOR074C,9,CDC21,-0.1,-0.38
YLR131C,9,ACE2,0.44,-0.24
YML064C,9,TEM1,-0.08,-0.08
YPL116W,9,HOS3,-0.1,-0.44
YAL040C,9,CLN3,0.68,0.51
YLR103C,9,CDC45,-0.33,0.41
YKL209C,9,STE6,0.4,1.49
YPL127C,9,HHO1,-0.63,-0.76
YBR010W,9,HHT1,-0.78,-1.12
YMR076C,9,PDS5,-0.32,0.41
YBL023C,9,MCM2,1.08,0.61
YPL256C,9,CLN2,-1.07,0.35
YKL113C,9,RAD27,-0.49,0.46
YLR079W,9,SIC1,0.81,1.41
YPR034W,9,ARP7,-0.23,-0.18
YOL012C,9,HTA3,-0.42,-0.52
YLR182W,9,SWI6,0.1,-0.35
YPR119W,9,CLB2,0.92,0.05
YPR075C,9,OPY2,-0.33,-0.35
YLR286C,9,CTS1,-1.75,0.06
YLR300W,9,EXG1,-0.62,0.53
YNL145W,9,MFA2,0.87,1.17
YMR307W,9,GAS1,-0.64,0.01
YLR274W,9,CDC46,0.72,0.95
YNL172W,9,APC1,0.03,0.39
YKL185W,9,ASH1,2.09,2.18
YKL096W,9,CWP1,1.41,-2.07
YNL192W,9,CHS1,0.62,1.38
YBR083W,9,TEC1,0.35,0.91
YJR092W,9,BUD4,0.49,0.02
YBL002W,9,HTB2,-0.77,-1.1
YLR353W,9,BUD8,0.4,0.12
YBR009C,9,HHF1,-0.33,-0.74
YNL289W,9,PCL1,-0.15,-0.04
YBL003C,9,HTA2,-0.38,-1.18
YLR210W,9,CLB4,-0.09,-0.42
YMR199W,9,CLN1,-0.77,0.66
YNL327W,9,EGT2,1.6,2.71
YNR044W,9,AGA1,-0.99,-0.48
YMR043W,9,MCM1,0.16,0.76
YHR152W,9,SPO12,0.29,0.09
YDR507C,9,GIN4,-0.25,0.79
YJL158C,9,CIS3,-0.01,-0.09
YDL179W,9,PCL9,1.14,1.99
YGR092W,9,DBF2,0.32,0.84
YDR225W,9,HTA1,-0.82,-0.9
YPR120C,9,CLB5,-0.33,0.7
YIL123W,9,SIM1,-0.46,-0.53
YIL026C,9,IRR1,-0.17,0.34
YDL101C,9,DUN1,-0.5,0.02
YEL032W,9,MCM3,0.98,0.79
YGR041W,9,BUD9,0.16,0.88
YDR461W,9,MFA1,-1.02,-0.57
YER070W,9,RNR1,-0.55,0.35
YDL127W,9,PCL2,0.64,0.92
YJL157C,9,FAR1,0.85,1.17
YBR133C,9,HSL7,-0.2,-0.02
YGL201C,9,MCM6,-0.07,0.9
YGR014W,9,MSB2,-0.78,-0.23
YDL056W,9,MBP1,0.43,0.56
YGL032C,9,AGA2,-0.36,0.05
YHR061C,9,GIC1,-0.35,-0.42
YHL028W,9,WSC4,0.04,
YER001W,9,MNN1,-0.94,0.07
YDL227C,9,HO,-0.2,0.38
YER111C,9,SWI4,0.07,0.89
YGR143W,9,SKN1,0.12,0.07
YDL055C,9,PSA1,-1.26,-0.37
YIL050W,9,PCL7,-0.13,-0.13
YJL187C,9,SWE1,-0.68,0.28
YFL026W,9,STE2,0.26,0.37
YGR152C,9,RSR1,-0.41,0.4
YDR146C,9,SWI5,0.64,0.42
YGL116W,9,CDC20,0.53,0.11
YGR109C,9,CLB6,-0.15,1.14
YER095W,9,RAD51,-0.47,0.2
YPR159W,9,KRE6,-0.31,-0.1
YDL003W,9,MCD1,-0.88,0.69
YDR224C,9,HTB1,-0.72,-0.75
YGR099W,9,TEL2,-0.1,-0.37
YGL021W,9,ALK1,0.39,-0.22
YIL131C,9,FKH1,-0.23,0.44
YGL038C,9,OCH1,0.27,0.39
YHR152W,10,SPO12,0.09,-0.01
YGL038C,10,OCH1,0.39,0.7
YIL026C,10,IRR1,0.34,0.17
YBL003C,10,HTA2,-1.18,-0.16
YLR079W,10,SIC1,1.41,1.01
YGL032C,10,AGA2,0.05,-0.02
YMR307W,10,GAS1,0.01,0.23
YBR010W,10,HHT1,-1.12,-0.09
YGL021W,10,ALK1,-0.22,-0.49
YDL101C,10,DUN1,0.02,0.45
YNL068C,10,FKH2,-0.28,-0.4
YKL209C,10,STE6,1.49,0.24
YMR199W,10,CLN1,0.66,1.14
YDL003W,10,MCD1,0.69,1.25
YMR043W,10,MCM1,0.76,-0.02
YGL116W,10,CDC20,0.11,0.17
YGR143W,10,SKN1,0.07,0.04
YLR274W,10,CDC46,0.95,0.52
YLR210W,10,CLB4,-0.42,-0.08
YGR152C,10,RSR1,0.4,0.51
YGR109C,10,CLB6,1.14,1.41
YDL055C,10,PSA1,-0.37,0.03
YLR286C,10,CTS1,0.06,1.4
YGR099W,10,TEL2,-0.37,0.12
YLR300W,10,EXG1,0.53,0.57
YLR182W,10,SWI6,-0.35,0.11
YGR092W,10,DBF2,0.84,0.17
YHL028W,10,WSC4,,0.08
YLR353W,10,BUD8,0.12,-0.06
YOL012C,10,HTA3,-0.52,-0.7
YGR041W,10,BUD9,0.88,1.59
YPR119W,10,CLB2,0.05,-0.23
YML064C,10,TEM1,-0.08,-0.41
YBL023C,10,MCM2,0.61,0.69
YLR131C,10,ACE2,-0.24,-0.3
YPR120C,10,CLB5,0.7,0.61
YGR014W,10,MSB2,-0.23,0.45
YIL050W,10,PCL7,-0.13,-0.17
YHR061C,10,GIC1,-0.42,-0.07
YDL056W,10,MBP1,0.56,-0.16
YGL201C,10,MCM6,0.9,0.28
YMR076C,10,PDS5,0.41,-0.07
YLR103C,10,CDC45,0.41,0.6
YMR078C,10,CTF18,0.34,0.57
YNL145W,10,MFA2,1.17,0.34
YFL026W,10,STE2,0.37,0.07
YBR009C,10,HHF1,-0.74,-0.01
YBR083W,10,TEC1,0.91,0.48
YKL113C,10,RAD27,0.46,0.77
YDL127W,10,PCL2,0.92,0.74
YDR224C,10,HTB1,-0.75,-0.26
YNL327W,10,EGT2,2.71,2.71
YIL131C,10,FKH1,0.44,-0.89
YPL127C,10,HHO1,-0.76,0.04
YEL032W,10,MCM3,0.79,0.62
YNR044W,10,AGA1,-0.48,-0.12
YJL158C,10,CIS3,-0.09,-0.25
YJR092W,10,BUD4,0.02,-0.12
YDR225W,10,HTA1,-0.9,-0.46
YDR507C,10,GIN4,0.79,0.97
YKL096W,10,CWP1,-2.07,-2.13
YOR074C,10,CDC21,-0.38,0.75
YAL040C,10,CLN3,0.51,-0.2
YBR133C,10,HSL7,-0.02,0.08
YJL157C,10,FAR1,1.17,0.53
YDR461W,10,MFA1,-0.57,-1.53
YDL179W,10,PCL9,1.99,0.87
YPR075C,10,OPY2,-0.35,0.01
YER001W,10,MNN1,0.07,1.35
YJL194W,10,CDC6,0.88,0.46
YER111C,10,SWI4,0.89,0.78
YDL227C,10,HO,0.38,0.17
YER095W,10,RAD51,0.2,0.78
YNL172W,10,APC1,0.39,-0.2
YPR034W,10,ARP7,-0.18,-0.05
YJL187C,10,SWE1,0.28,0.65
YKL185W,10,ASH1,2.18,1.21
YNL192W,10,CHS1,1.38,0.93
YNL289W,10,PCL1,-0.04,-0.2
YDR146C,10,SWI5,0.42,-0.07
YPL116W,10,HOS3,-0.44,-0.4
YPR159W,10,KRE6,-0.1,-0.22
YPL256C,10,CLN2,0.35,1.57
YIL123W,10,SIM1,-0.53,-0.38
YBL002W,10,HTB2,-1.1,-0.02
YER070W,10,RNR1,0.35,1.24
YOL012C,11,HTA3,-0.7,0.1
YDL179W,11,PCL9,0.87,0.36
YLR286C,11,CTS1,1.4,1.88
YDR225W,11,HTA1,-0.46,0.98
YAL040C,11,CLN3,-0.2,-0.34
YPR034W,11,ARP7,-0.05,0.01
YGR099W,11,TEL2,0.12,0.2
YPL116W,11,HOS3,-0.4,0.1
YLR353W,11,BUD8,-0.06,-0.11
YLR300W,11,EXG1,0.57,0.85
YDL227C,11,HO,0.17,0.21
YLR274W,11,CDC46,0.52,-0.06
YGR109C,11,CLB6,1.41,0.46
YPL127C,11,HHO1,0.04,0.46
YGR092W,11,DBF2,0.17,-0.25
YDR224C,11,HTB1,-0.26,0.98
YPL256C,11,CLN2,1.57,1.1
YDR146C,11,SWI5,-0.07,-0.79
YGR041W,11,BUD9,1.59,0.94
YDL055C,11,PSA1,0.03,0.67
YER111C,11,SWI4,0.78,0.37
YBL023C,11,MCM2,0.69,0.14
YBL003C,11,HTA2,-0.16,0.77
YNL289W,11,PCL1,-0.2,0.03
YBL002W,11,HTB2,-0.02,0.88
YGL021W,11,ALK1,-0.49,-0.61
YPR075C,11,OPY2,0.01,0.18
YMR307W,11,GAS1,0.23,0.54
YMR199W,11,CLN1,1.14,0.99
YNL192W,11,CHS1,0.93,0.37
YDL101C,11,DUN1,0.45,0.3
YFL026W,11,STE2,0.07,0.03
YNL172W,11,APC1,-0.2,-0.25
YNL068C,11,FKH2,-0.4,-0.24
YGR143W,11,SKN1,0.04,0.01
YER095W,11,RAD51,0.78,0.28
YER070W,11,RNR1,1.24,0.73
YGL032C,11,AGA2,-0.02,0.06
YER001W,11,MNN1,1.35,1.02
YMR078C,11,CTF18,0.57,0.38
YGR014W,11,MSB2,0.45,0.76
YDR461W,11,MFA1,-1.53,-1.36
YOR074C,11,CDC21,0.75,0.73
YNL145W,11,MFA2,0.34,0.44
YDL056W,11,MBP1,-0.16,-0.33
YMR043W,11,MCM1,-0.02,0.4
YGL201C,11,MCM6,0.28,-0.17
YNR044W,11,AGA1,-0.12,-0.25
YMR076C,11,PDS5,-0.07,-0.09
YGL116W,11,CDC20,0.17,-0.51
YEL032W,11,MCM3,0.62,-0.06
YNL327W,11,EGT2,2.71,1.93
YGL038C,11,OCH1,0.7,0.38
YPR159W,11,KRE6,-0.22,-0.03
YDL127W,11,PCL2,0.74,0.46
YML064C,11,TEM1,-0.41,-0.06
YDR507C,11,GIN4,0.97,0.53
YJL187C,11,SWE1,0.65,0.63
YJL157C,11,FAR1,0.53,0.09
YLR079W,11,SIC1,1.01,0.68
YHL028W,11,WSC4,0.08,-0.37
YPR120C,11,CLB5,0.61,0.31
YBR083W,11,TEC1,0.48,0.11
YIL026C,11,IRR1,0.17,0.2
YIL123W,11,SIM1,-0.38,0.13
YDL003W,11,MCD1,1.25,0.62
YBR010W,11,HHT1,-0.09,0.96
YLR103C,11,CDC45,0.6,0.34
YGR152C,11,RSR1,0.51,0.39
YPR119W,11,CLB2,-0.23,-0.42
YLR182W,11,SWI6,0.11,0.08
YBR133C,11,HSL7,0.08,0.08
YKL209C,11,STE6,0.24,-0.21
YHR061C,11,GIC1,-0.07,0.3
YKL113C,11,RAD27,0.77,0.72
YHR152W,11,SPO12,-0.01,-0.06
YJR092W,11,BUD4,-0.12,-0.61
YKL185W,11,ASH1,1.21,0.47
YIL050W,11,PCL7,-0.17,0.11
YLR131C,11,ACE2,-0.3,0.76
YJL194W,11,CDC6,0.46,0.1
YLR210W,11,CLB4,-0.08,-0.14
YBR009C,11,HHF1,-0.01,0.97
YJL158C,11,CIS3,-0.25,0.44
YIL131C,11,FKH1,-0.89,-0.34
YKL096W,11,CWP1,-2.13,-0.78
YER001W,12,MNN1,1.02,1.0
YOL012C,12,HTA3,0.1,0.0
YOR074C,12,CDC21,0.73,0.09
YDR461W,12,MFA1,-1.36,-1.59
YNL192W,12,CHS1,0.37,-0.4
YMR076C,12,PDS5,-0.09,-0.18
YLR103C,12,CDC45,0.34,-0.14
YNL172W,12,APC1,-0.25,-0.43
YAL040C,12,CLN3,-0.34,-0.59
YDL056W,12,MBP1,-0.33,0.09
YJL157C,12,FAR1,0.09,0.01
YMR043W,12,MCM1,0.4,-0.36
YDR225W,12,HTA1,0.98,1.15
YHR061C,12,GIC1,0.3,-0.05
YPL116W,12,HOS3,0.1,0.05
YPR075C,12,OPY2,0.18,0.15
YLR131C,12,ACE2,0.76,-0.22
YGL116W,12,CDC20,-0.51,-0.4
YGL038C,12,OCH1,0.38,0.21
YPR119W,12,CLB2,-0.42,-0.29
YMR078C,12,CTF18,0.38,0.05
YNL145W,12,MFA2,0.44,-0.76
YIL050W,12,PCL7,0.11,-0.06
YER111C,12,SWI4,0.37,-0.19
YKL113C,12,RAD27,0.72,-0.04
YDL127W,12,PCL2,0.46,0.14
YBR133C,12,HSL7,0.08,0.22
YNL327W,12,EGT2,1.93,
YNL068C,12,FKH2,-0.24,-0.14
YKL209C,12,STE6,-0.21,-0.39
YFL026W,12,STE2,0.03,-0.7
YDL101C,12,DUN1,0.3,-0.29
YEL032W,12,MCM3,-0.06,-0.27
YIL131C,12,FKH1,-0.34,-0.04
YDL003W,12,MCD1,0.62,-0.01
YMR307W,12,GAS1,0.54,0.8
YGL021W,12,ALK1,-0.61,-0.25
YPR159W,12,KRE6,-0.03,-0.27
YER095W,12,RAD51,0.28,-0.05
YLR079W,12,SIC1,0.68,0.21
YNR044W,12,AGA1,-0.25,
YMR199W,12,CLN1,0.99,0.3
YDR507C,12,GIN4,0.53,0.13
YGL032C,12,AGA2,0.06,-0.49
YNL289W,12,PCL1,0.03,-0.4
YKL096W,12,CWP1,-0.78,-0.45
YGR014W,12,MSB2,0.76,0.69
YHR152W,12,SPO12,-0.06,-0.56
YBL003C,12,HTA2,0.77,1.27
YIL026C,12,IRR1,0.2,-0.17
YML064C,12,TEM1,-0.06,-0.27
YGL201C,12,MCM6,-0.17,-0.2
YBR010W,12,HHT1,0.96,1.32
YER070W,12,RNR1,0.73,0.2
YPL127C,12,HHO1,0.46,0.59
YJL187C,12,SWE1,0.63,0.26
YDL227C,12,HO,0.21,0.14
YLR353W,12,BUD8,-0.11,-0.26
YDL055C,12,PSA1,0.67,0.68
YGR109C,12,CLB6,0.46,-0.21
YHL028W,12,WSC4,-0.37,-0.1
YBL002W,12,HTB2,0.88,1.3
YJL194W,12,CDC6,0.1,-0.39
YLR182W,12,SWI6,0.08,-0.16
YPR120C,12,CLB5,0.31,-0.23
YGR152C,12,RSR1,0.39,0.18
YGR092W,12,DBF2,-0.25,-0.4
YBR083W,12,TEC1,0.11,0.01
YLR300W,12,EXG1,0.85,0.37
YBR009C,12,HHF1,0.97,1.01
YDL179W,12,PCL9,0.36,0.28
YLR274W,12,CDC46,-0.06,-0.45
YKL185W,12,ASH1,0.47,0.09
YPR034W,12,ARP7,0.01,-0.06
YJR092W,12,BUD4,-0.61,-0.22
YGR099W,12,TEL2,0.2,-0.15
YGR143W,12,SKN1,0.01,-0.32
YLR286C,12,CTS1,1.88,1.31
YDR224C,12,HTB1,0.98,0.94
YGR041W,12,BUD9,0.94,0.59
YBL023C,12,MCM2,0.14,-0.39
YLR210W,12,CLB4,-0.14,0.22
YPL256C,12,CLN2,1.1,0.56
YJL158C,12,CIS3,0.44,0.23
YIL123W,12,SIM1,0.13,0.45
YDR146C,12,SWI5,-0.79,
YDR507C,13,GIN4,0.13,0.07
YER095W,13,RAD51,-0.05,-0.11
YER070W,13,RNR1,0.2,0.0
YGL021W,13,ALK1,-0.25,0.4
YMR307W,13,GAS1,0.8,0.9
YDL227C,13,HO,0.14,0.1
YHR152W,13,SPO12,-0.56,-0.39
YLR286C,13,CTS1,1.31,1.52
YDL127W,13,PCL2,0.14,-0.22
YDL179W,13,PCL9,0.28,-0.07
YIL026C,13,IRR1,-0.17,0.11
YBR009C,13,HHF1,1.01,1.36
YFL026W,13,STE2,-0.7,-0.47
YPR119W,13,CLB2,-0.29,0.12
YGR143W,13,SKN1,-0.32,-0.21
YOL012C,13,HTA3,0.0,0.76
YNL145W,13,MFA2,-0.76,-0.36
YIL050W,13,PCL7,-0.06,0.01
YLR210W,13,CLB4,0.22,0.17
YER111C,13,SWI4,-0.19,-0.11
YPR120C,13,CLB5,-0.23,0.1
YPR034W,13,ARP7,-0.06,0.32
YBR133C,13,HSL7,0.22,0.38
YIL131C,13,FKH1,-0.04,0.7
YBR010W,13,HHT1,1.32,1.24
YEL032W,13,MCM3,-0.27,-0.57
YLR274W,13,CDC46,-0.45,-0.71
YJL187C,13,SWE1,0.26,0.34
YNL068C,13,FKH2,-0.14,0.29
YGR109C,13,CLB6,-0.21,-0.77
YKL209C,13,STE6,-0.39,0.1
YNL327W,13,EGT2,,0.82
YKL113C,13,RAD27,-0.04,0.04
YGR152C,13,RSR1,0.18,0.01
YDL101C,13,DUN1,-0.29,-0.02
YNR044W,13,AGA1,,-0.53
YML064C,13,TEM1,-0.27,0.22
YMR199W,13,CLN1,0.3,0.35
YHL028W,13,WSC4,-0.1,-0.2
YAL040C,13,CLN3,-0.59,-0.31
YLR353W,13,BUD8,-0.26,-0.04
YDL056W,13,MBP1,0.09,0.12
YPL127C,13,HHO1,0.59,0.42
YNL172W,13,APC1,-0.43,0.26
YGR041W,13,BUD9,0.59,0.23
YPR075C,13,OPY2,0.15,0.02
YGL201C,13,MCM6,-0.2,-0.04
YER001W,13,MNN1,1.0,0.2
YNL289W,13,PCL1,-0.4,0.1
YDR225W,13,HTA1,1.15,1.47
YHR061C,13,GIC1,-0.05,0.27
YBL023C,13,MCM2,-0.39,-0.67
YJL157C,13,FAR1,0.01,-0.27
YDL003W,13,MCD1,-0.01,-0.36
YPL116W,13,HOS3,0.05,0.55
YDR224C,13,HTB1,0.94,1.09
YBL002W,13,HTB2,1.3,1.29
YGR014W,13,MSB2,0.69,0.59
YIL123W,13,SIM1,0.45,0.58
YJR092W,13,BUD4,-0.22,0.12
YMR043W,13,MCM1,-0.36,-0.51
YMR076C,13,PDS5,-0.18,0.22
YLR103C,13,CDC45,-0.14,-0.24
YNL192W,13,CHS1,-0.4,-0.28
YGR099W,13,TEL2,-0.15,0.05
YLR079W,13,SIC1,0.21,-0.04
YKL096W,13,CWP1,-0.45,0.82
YJL194W,13,CDC6,-0.39,-0.37
YGL032C,13,AGA2,-0.49,-0.49
YLR131C,13,ACE2,-0.22,0.17
YDL055C,13,PSA1,0.68,0.87
YBL003C,13,HTA2,1.27,1.17
YDR146C,13,SWI5,,-0.19
YJL158C,13,CIS3,0.23,0.72
YPR159W,13,KRE6,-0.27,0.2
YMR078C,13,CTF18,0.05,0.29
YLR182W,13,SWI6,-0.16,0.14
YLR300W,13,EXG1,0.37,0.69
YGL038C,13,OCH1,0.21,-0.03
YBR083W,13,TEC1,0.01,0.32
YGR092W,13,DBF2,-0.4,-0.12
YOR074C,13,CDC21,0.09,-0.27
YKL185W,13,ASH1,0.09,-0.37
YGL116W,13,CDC20,-0.4,0.08
YDR461W,13,MFA1,-1.59,-1.44
YPL256C,13,CLN2,0.56,0.18
YKL113C,14,RAD27,0.04,-0.03
YNL289W,14,PCL1,0.1,-0.55
YER001W,14,MNN1,0.2,-0.04
YNL192W,14,CHS1,-0.28,-0.46
YGR143W,14,SKN1,-0.21,-0.01
YBR133C,14,HSL7,0.38,0.35
YJL187C,14,SWE1,0.34,0.2
YPR034W,14,ARP7,0.32,0.17
YDL227C,14,HO,0.1,0.01
YDL179W,14,PCL9,-0.07,0.16
YPL256C,14,CLN2,0.18,-0.32
YJL194W,14,CDC6,-0.37,-0.24
YDR146C,14,SWI5,-0.19,0.73
YJL158C,14,CIS3,0.72,0.37
YPL127C,14,HHO1,0.42,0.46
YDR224C,14,HTB1,1.09,0.31
YJR092W,14,BUD4,0.12,0.66
YPL116W,14,HOS3,0.55,0.55
YJL157C,14,FAR1,-0.27,-0.03
YDR225W,14,HTA1,1.47,0.58
YPR159W,14,KRE6,0.2,0.0
YAL040C,14,CLN3,-0.31,-0.25
YIL131C,14,FKH1,0.7,0.26
YDR461W,14,MFA1,-1.44,-1.32
YOL012C,14,HTA3,0.76,0.31
YNR044W,14,AGA1,-0.53,-0.52
YKL096W,14,CWP1,0.82,0.5
YDR507C,14,GIN4,0.07,0.14
YDL127W,14,PCL2,-0.22,-0.5
YNL327W,14,EGT2,0.82,0.71
YEL032W,14,MCM3,-0.57,0.01
YIL123W,14,SIM1,0.58,0.72
YOR074C,14,CDC21,-0.27,-0.22
YBR083W,14,TEC1,0.32,-0.36
YIL050W,14,PCL7,0.01,0.32
YDL003W,14,MCD1,-0.36,-0.04
YGL201C,14,MCM6,-0.04,0.23
YMR043W,14,MCM1,-0.51,
YLR103C,14,CDC45,-0.24,-0.14
YDL056W,14,MBP1,0.12,0.49
YGL116W,14,CDC20,0.08,-0.12
YML064C,14,TEM1,0.22,0.1
YHR061C,14,GIC1,0.27,0.05
YMR078C,14,CTF18,0.29,0.25
YBL003C,14,HTA2,1.17,1.3
YGL032C,14,AGA2,-0.49,-0.66
YLR079W,14,SIC1,-0.04,-0.09
YMR199W,14,CLN1,0.35,-0.02
YHR152W,14,SPO12,-0.39,-0.24
YGL038C,14,OCH1,-0.03,-0.05
YLR131C,14,ACE2,0.17,0.37
YGR014W,14,MSB2,0.59,0.65
YHL028W,14,WSC4,-0.2,0.7
YLR210W,14,CLB4,0.17,0.11
YLR274W,14,CDC46,-0.71,-0.48
YGR109C,14,CLB6,-0.77,-0.56
YPR120C,14,CLB5,0.1,-0.2
YBR009C,14,HHF1,1.36,0.67
YLR286C,14,CTS1,1.52,0.95
YGR099W,14,TEL2,0.05,0.16
YGR152C,14,RSR1,0.01,-0.34
YLR182W,14,SWI6,0.14,0.04
YDL055C,14,PSA1,0.87,0.95
YLR300W,14,EXG1,0.69,0.29
YGR092W,14,DBF2,-0.12,0.15
YGR041W,14,BUD9,0.23,0.34
YLR353W,14,BUD8,-0.04,0.28
YBL023C,14,MCM2,-0.67,0.22
YGL021W,14,ALK1,0.4,0.64
YMR307W,14,GAS1,0.9,0.88
YMR076C,14,PDS5,0.22,-0.07
YER095W,14,RAD51,-0.11,-0.13
YNL172W,14,APC1,0.26,0.17
YDL101C,14,DUN1,-0.02,0.19
YKL185W,14,ASH1,-0.37,-0.28
YBL002W,14,HTB2,1.29,1.29
YIL026C,14,IRR1,0.11,0.07
YER111C,14,SWI4,-0.11,-0.54
YPR075C,14,OPY2,0.02,-0.12
YNL145W,14,MFA2,-0.36,-0.98
YER070W,14,RNR1,0.0,0.11
YFL026W,14,STE2,-0.47,-0.63
